lat,lon,count
43.274,-101.513,7
43.275,-103.825,9
43.276,-103.825,8
43.276,-96.796,15
43.277,-103.825,9
43.278,-103.825,8
43.279,-103.825,6
43.279,-101.93,68
43.279,-99.742,69
43.279,-96.796,16
43.28,-103.826,8
43.28,-97.719,9
43.281,-103.826,7
43.281,-96.796,8
43.282,-103.826,7
43.282,-96.886,27
43.283,-103.826,8
43.283,-97.466,16
43.283,-96.796,29
43.284,-103.826,6
43.284,-99.429,9
43.285,-97.389,22
43.286,-103.827,8
43.286,-103.81,101
43.286,-100.592,337
43.288,-103.827,7
43.288,-100.048,32
43.289,-101.12,15
43.289,-98.962,12
43.289,-98.349,15
43.29,-101.119,13
43.29,-98.35,6
43.29,-96.796,7
43.291,-103.826,6
43.291,-98.991,11
43.291,-96.796,12
43.292,-103.826,6
43.292,-96.796,14
43.293,-103.827,154
43.293,-100.692,7
43.293,-98.989,12
43.294,-103.827,7
43.294,-103.825,7
43.294,-101.932,10
43.294,-99.004,11
43.294,-98.992,45
43.294,-96.596,38
43.295,-103.825,7
43.296,-103.832,118
43.296,-103.831,85
43.296,-103.825,13
43.296,-100.696,9
43.296,-98.959,13
43.296,-96.796,6
43.297,-103.825,10
43.297,-103.383,20
43.297,-98.985,32
43.297,-98.984,336
43.297,-98.983,71
43.297,-98.982,53
43.298,-103.825,8
43.298,-100.622,12
43.298,-99,6
43.298,-98.998,14
43.298,-98.987,8
43.298,-98.978,9
43.299,-103.825,8
43.299,-103.398,24
43.299,-103.299,12
43.299,-101.909,31
43.299,-100.696,224
43.299,-100.663,21
43.299,-100.66,122
43.299,-99.4,6
43.299,-99.004,9
43.299,-96.795,6
43.299,-96.793,6
43.3,-103.837,297
43.3,-103.833,9
43.3,-103.825,9
43.3,-103.3,6
43.3,-96.796,7
43.3,-96.793,12
43.3,-96.792,25
43.3,-96.791,22
43.3,-96.79,13
43.3,-96.71,30
43.3,-96.638,6
43.3,-96.621,58
43.3,-96.599,23
43.3,-96.595,8
43.3,-96.589,6
43.3,-96.584,8
43.3,-96.54,6
43.301,-103.833,60
43.301,-103.83,11
43.301,-103.825,10
43.301,-100.716,8
43.301,-98.909,21
43.301,-96.793,6
43.301,-96.785,6
43.301,-96.679,6
43.302,-103.831,52
43.302,-103.829,70
43.302,-103.828,31
43.302,-103.827,8
43.302,-103.825,8
43.302,-100.716,20
43.302,-100.699,7
43.302,-100.66,18
43.302,-100.656,503
43.302,-100.654,7
43.302,-100.653,30
43.302,-100.648,21
43.303,-103.827,33
43.303,-103.825,8
43.303,-100.674,6
43.303,-100.607,18
43.303,-96.59,9
43.303,-96.589,160
43.304,-100.645,30
43.304,-96.597,6
43.305,-103.831,11
43.305,-103.83,10
43.305,-100.791,7
43.305,-100.665,33
43.305,-100.663,12
43.305,-100.634,12
43.305,-100.632,9
43.305,-97.717,14
43.305,-97.259,6
43.306,-96.714,14
43.306,-96.593,29
43.306,-96.529,6
43.307,-100.669,10
43.307,-100.663,7
43.307,-100.608,19
43.307,-96.583,6
43.308,-96.581,16
43.308,-96.58,38
43.309,-100.667,22
43.309,-99.255,66
43.309,-96.794,15
43.309,-96.629,7
43.311,-103.822,6
43.311,-99.435,6
43.311,-97.165,8
43.311,-96.587,15
43.312,-98.998,9
43.312,-96.796,8
43.313,-101.021,20
43.314,-97.664,28
43.315,-97.337,26
43.315,-97.336,1505
43.316,-103.382,45
43.316,-100.846,179
43.316,-98.335,129
43.316,-96.796,8
43.318,-98.346,15
43.318,-98.336,22
43.319,-100.844,12
43.319,-98.345,9
43.319,-98.343,7
43.319,-98.34,12
43.32,-96.879,383
43.32,-96.797,18
43.321,-98.352,38
43.323,-99.932,12
43.325,-98.707,6
43.326,-97.42,40
43.327,-103.796,7
43.328,-103.795,8
43.328,-100.864,8
43.329,-103.5,598
43.329,-100.659,12
43.329,-97.064,6
43.329,-96.965,6
43.329,-96.796,8
43.329,-96.71,10
43.329,-96.709,8
43.33,-103.499,22
43.33,-99.792,860
43.33,-96.875,57
43.33,-96.796,8
43.33,-96.771,34
43.33,-96.728,7
43.33,-96.71,10
43.33,-96.709,7
43.331,-96.945,6
43.332,-96.804,7
43.332,-96.803,14
43.333,-103.79,7
43.337,-102.203,10
43.338,-102.203,18
43.338,-96.796,7
43.339,-99.653,8
43.34,-97.718,10
43.341,-103.782,6
43.341,-96.796,8
43.342,-103.781,7
43.343,-103.781,8
43.343,-99.808,27
43.344,-99.63,8
43.344,-96.798,10
43.344,-96.796,7
43.345,-103.78,7
43.345,-99.631,56
43.345,-96.904,17
43.345,-96.731,11
43.346,-103.78,6
43.347,-103.78,8
43.347,-97.426,26
43.348,-103.78,7
43.348,-99.834,21
43.348,-97.442,83
43.348,-97.438,491
43.348,-97.432,25
43.348,-97.427,16
43.348,-97.425,12
43.348,-97.422,17
43.348,-96.896,98
43.348,-96.895,8
43.349,-103.78,6
43.349,-99.62,12
43.349,-96.89,11
43.35,-102.349,47
43.35,-97.48,23
43.35,-97.479,10
43.35,-97.421,10
43.35,-96.89,41
43.35,-96.796,6
43.35,-96.791,6
43.351,-99.813,7
43.351,-97.428,11
43.351,-97.424,11
43.352,-99.1,122
43.352,-97.438,77
43.352,-97.432,19
43.352,-97.429,16
43.353,-99.628,6
43.353,-98.33,220
43.353,-97.435,7
43.354,-96.888,7
43.355,-96.796,11
43.358,-101.518,6
43.358,-97.42,10
43.358,-96.891,9
43.358,-96.89,160
43.359,-103.778,6
43.359,-97.419,12
43.359,-96.891,9
43.359,-96.89,11
43.359,-96.885,7
43.359,-96.796,15
43.36,-96.796,6
43.361,-103.398,19
43.361,-100.388,38
43.361,-98.353,39
43.361,-97.456,429
43.362,-103.398,55
43.362,-96.796,7
43.363,-100.381,11
43.364,-98.786,8
43.364,-96.796,13
43.365,-98.933,69
43.365,-98.786,19
43.365,-98.353,30
43.367,-97.718,6
43.367,-96.796,6
43.368,-103.392,18
43.369,-99.87,23
43.369,-99.852,22
43.369,-99.847,23
43.369,-99.843,9
43.369,-97.792,8
43.369,-96.859,112
43.369,-96.795,11
43.37,-99.868,11
43.37,-99.862,44
43.37,-99.861,12
43.37,-99.852,12
43.37,-96.859,48
43.371,-100.716,8
43.371,-99.867,44
43.372,-99.854,7
43.373,-99.873,230
43.373,-99.868,35
43.373,-97.426,7
43.374,-99.867,23
43.374,-99.854,92
43.374,-99.852,106
43.374,-99.847,23
43.374,-97.42,25
43.375,-99.867,330
43.375,-99.865,17
43.375,-99.863,23
43.375,-99.86,62
43.375,-99.856,17
43.375,-99.855,21
43.375,-99.847,254
43.375,-99.845,218
43.375,-99.837,108
43.375,-99.836,41
43.375,-99.835,22
43.375,-99.188,20
43.375,-96.996,467
43.376,-99.866,16
43.376,-99.864,10
43.376,-99.857,6
43.376,-99.856,47
43.376,-99.854,7
43.376,-99.85,8
43.376,-99.849,7
43.376,-99.846,8
43.376,-99.844,8
43.376,-99.837,14
43.376,-99.253,6
43.376,-96.885,18
43.377,-99.842,44
43.377,-99.837,7
43.377,-96.796,9
43.378,-99.842,6
43.379,-99.203,12
43.38,-99.884,12
43.38,-98.874,98
43.38,-96.796,8
43.381,-98.847,255
43.381,-98.846,24
43.381,-98.844,265
43.382,-103.532,136
43.382,-99.898,48
43.382,-99.176,10
43.382,-99.028,7
43.382,-98.851,24
43.382,-98.85,78
43.382,-98.849,13
43.382,-98.845,32
43.383,-102.094,27
43.383,-99.876,10
43.383,-98.853,300
43.383,-98.835,7
43.383,-98.83,8
43.383,-98.216,8
43.383,-96.796,13
43.384,-99.916,10
43.384,-98.847,8
43.384,-98.845,7
43.384,-98.844,75
43.384,-98.843,12
43.384,-98.842,8
43.384,-98.841,154
43.384,-98.84,19
43.384,-98.839,6
43.384,-98.836,23
43.384,-98.835,18
43.384,-98.833,42
43.384,-98.832,9
43.384,-98.81,6
43.384,-98.546,6
43.384,-98.541,7
43.384,-98.468,8
43.384,-98.307,9
43.384,-97.999,14
43.384,-97.998,11
43.384,-97.997,21
43.384,-97.988,7
43.384,-97.937,8
43.384,-96.885,8
43.385,-100.03,9
43.385,-99.736,10
43.385,-98.847,11
43.385,-98.843,16
43.385,-98.835,85
43.385,-98.833,6
43.385,-98.826,7
43.385,-97.995,6
43.385,-97.776,9
43.385,-97.77,13
43.385,-96.796,30
43.385,-96.795,8
43.386,-100.182,10
43.386,-100.03,8
43.386,-98.85,321
43.386,-98.849,22
43.386,-98.845,7
43.386,-98.844,50
43.386,-98.843,36
43.386,-98.839,6
43.386,-98.837,17
43.387,-103.78,9
43.387,-99.774,100
43.387,-99.056,9
43.387,-98.85,69
43.387,-98.845,13
43.387,-98.844,88
43.387,-98.843,15
43.387,-98.841,268
43.387,-97.016,8
43.387,-96.794,12
43.388,-99.774,37
43.388,-99.435,9
43.388,-99.12,19
43.388,-99.087,6
43.388,-99.035,53
43.388,-98.841,157
43.388,-97.989,13
43.388,-96.863,7
43.388,-96.794,17
43.388,-96.786,318
43.388,-96.728,6
43.389,-99.135,6
43.389,-99.12,63
43.389,-99.119,26
43.389,-99.112,28
43.389,-99.111,20
43.389,-96.837,11
43.389,-96.796,17
43.389,-96.786,255
43.39,-103.402,7
43.39,-103.2,16
43.39,-99.112,12
43.39,-96.836,42
43.39,-96.796,25
43.391,-97.995,7
43.391,-97.993,14
43.391,-97.992,18
43.391,-97.973,9
43.392,-96.727,7
43.393,-99.104,52
43.393,-97.995,13
43.393,-96.799,8
43.393,-96.796,12
43.394,-99.41,16
43.394,-99.119,10
43.394,-99.109,15
43.394,-99.108,50
43.394,-99.107,107
43.394,-99.106,24
43.394,-97.995,24
43.394,-96.796,10
43.395,-97.996,32
43.396,-97.138,14
43.396,-97.102,9
43.396,-96.796,9
43.397,-96.796,9
43.398,-103.396,36
43.398,-103.395,111
43.398,-97.139,22
43.399,-103.5,9
43.399,-103.397,35
43.399,-103.396,17
43.399,-103.395,25
43.399,-103.299,78
43.399,-98.969,66
43.399,-97.9,7
43.399,-97.145,17
43.399,-97.136,20
43.399,-96.796,8
43.4,-103.499,7
43.4,-103.397,12
43.4,-103.3,9
43.4,-97.5,6
43.4,-97.181,7
43.4,-97.136,200
43.401,-103.396,9
43.401,-98.844,7
43.401,-97.967,71
43.401,-97.254,10
43.401,-97.211,9
43.401,-97.199,7
43.401,-97.162,10
43.402,-103.435,6
43.402,-103.411,6
43.403,-96.796,7
43.404,-97.137,9
43.404,-97.12,10
43.405,-96.995,52
43.406,-98.85,380
43.406,-97.126,14
43.407,-96.796,6
43.408,-98.85,22
43.409,-96.989,8
43.409,-96.796,7
43.409,-96.787,53
43.41,-96.796,44
43.411,-103.507,6
43.411,-96.796,6
43.412,-103.39,7
43.412,-97.26,7
43.412,-96.796,9
43.414,-103.53,7
43.414,-98.407,9
43.414,-97.276,9
43.414,-96.796,16
43.415,-97.26,10
43.416,-96.796,8
43.417,-102.179,6
43.417,-102.17,7
43.417,-97.255,32
43.417,-97.062,1013
43.418,-98.405,60
43.419,-103.485,286
43.419,-103.482,10
43.419,-103.465,7
43.42,-103.548,6
43.42,-103.48,9
43.42,-103.479,43
43.42,-103.471,647
43.42,-103.468,130
43.42,-103.464,14
43.42,-103.461,13
43.42,-103.457,392
43.42,-102.177,26
43.42,-97.258,271
43.42,-97.255,55
43.42,-96.69,93
43.42,-96.689,331
43.421,-103.545,9
43.421,-103.462,50
43.421,-97.258,37
43.421,-97.132,59
43.422,-103.481,11
43.422,-103.476,46
43.422,-103.473,36
43.422,-103.464,9
43.422,-103.463,16
43.422,-103.462,6
43.422,-98.411,29
43.422,-97.259,10
43.422,-96.796,12
43.423,-103.499,13
43.423,-103.482,14
43.423,-103.476,1246
43.423,-103.469,51
43.423,-103.465,12
43.423,-98.411,21
43.423,-98.402,6
43.423,-97.26,28
43.423,-96.796,6
43.424,-103.484,10
43.424,-103.471,324
43.424,-103.469,15
43.424,-103.468,413
43.424,-103.465,34
43.424,-98.904,17
43.424,-97.262,13
43.424,-97.26,12
43.425,-103.483,11
43.425,-103.468,8
43.425,-102.177,352
43.425,-98.527,41
43.425,-96.796,7
43.425,-96.694,10
43.426,-103.486,7
43.426,-103.477,13
43.426,-103.476,41
43.426,-98.411,6
43.426,-97.26,6
43.426,-96.796,12
43.427,-103.497,8
43.427,-103.496,7
43.427,-103.478,256
43.427,-103.472,9
43.428,-103.474,23
43.428,-103.473,9
43.429,-103.48,7
43.429,-103.473,8
43.429,-97.269,7
43.429,-97.268,8
43.429,-97.266,25
43.429,-97.26,42
43.43,-103.51,43
43.43,-97.27,18
43.43,-96.718,26
43.43,-96.717,279
43.43,-96.715,6
43.43,-96.714,23
43.43,-96.706,18
43.43,-96.704,6
43.431,-103.491,8
43.431,-103.474,22
43.431,-96.726,6
43.431,-96.697,52
43.432,-103.486,249
43.432,-103.485,95
43.432,-103.478,6
43.432,-103.477,20
43.432,-103.475,11
43.432,-96.708,166
43.433,-103.66,9
43.433,-103.492,7
43.433,-103.491,10
43.433,-103.486,55
43.433,-103.485,46
43.433,-103.471,65
43.433,-99.224,6
43.433,-96.796,14
43.433,-96.695,13
43.434,-103.492,34
43.434,-99.435,6
43.434,-97.279,8
43.434,-96.704,16
43.435,-103.481,7
43.435,-96.716,7
43.436,-103.487,13
43.436,-103.48,6
43.436,-96.796,10
43.436,-96.795,38
43.436,-96.794,60
43.436,-96.725,7
43.436,-96.724,30
43.437,-103.484,58
43.437,-96.725,17
43.437,-96.724,40
43.437,-96.695,101
43.437,-96.691,234
43.439,-99.409,23
43.439,-97.31,15
43.44,-103.561,75
43.44,-103.479,8
43.44,-99.409,14
43.44,-96.797,7
43.44,-96.688,107
43.441,-103.48,11
43.441,-98.646,8
43.441,-96.835,11
43.441,-96.721,7
43.441,-96.72,12
43.441,-96.712,7
43.441,-96.711,7
43.441,-96.707,6
43.442,-96.873,18
43.442,-96.712,39
43.442,-96.711,339
43.443,-103.471,6
43.443,-96.712,9
43.443,-96.709,6
43.444,-102.097,23
43.445,-96.824,13
43.445,-96.623,13
43.446,-96.835,6
43.446,-96.816,15
43.446,-96.686,6
43.447,-96.838,23
43.448,-96.838,42
43.448,-96.714,17
43.449,-103.462,89
43.449,-96.838,147
43.449,-96.802,11
43.45,-101.494,6
43.45,-96.859,102
43.451,-96.788,7
43.451,-96.726,10
43.452,-103.465,21
43.452,-101.494,10
43.452,-96.839,8
43.452,-96.838,140
43.452,-96.823,7
43.452,-96.798,6
43.453,-103.465,45
43.453,-96.826,8
43.453,-96.825,23
43.454,-96.825,13
43.455,-103.466,65
43.455,-96.633,58
43.456,-96.797,7
43.456,-96.717,24
43.457,-103.463,314
43.457,-97.994,8
43.457,-96.802,19
43.458,-103.474,124
43.458,-96.87,366
43.458,-96.744,77
43.459,-97.013,11
43.459,-96.827,73
43.459,-96.826,9
43.46,-103.484,50
43.46,-100.051,8
43.46,-99.634,106
43.46,-96.849,20
43.46,-96.827,69
43.46,-96.826,19
43.46,-96.825,10
43.46,-96.824,124
43.46,-96.823,8
43.46,-96.814,6
43.46,-96.796,39
43.46,-96.795,9
43.46,-96.776,8
43.46,-96.762,6
43.46,-96.707,6
43.461,-96.845,793
43.461,-96.84,15
43.461,-96.838,10
43.461,-96.825,13
43.461,-96.824,10
43.461,-96.817,29
43.461,-96.8,18
43.461,-96.798,8
43.461,-96.797,6
43.461,-96.796,8
43.461,-96.795,9
43.461,-96.794,40
43.461,-96.759,6
43.461,-96.62,16
43.462,-96.826,33
43.462,-96.825,139
43.462,-96.824,335
43.462,-96.822,22
43.462,-96.8,9
43.462,-96.797,12
43.462,-96.759,10
43.463,-103.484,163
43.463,-96.838,124
43.463,-96.797,8
43.463,-96.638,30
43.464,-96.839,11
43.464,-96.797,6
43.464,-96.638,120
43.465,-99.128,6
43.466,-96.778,121
43.466,-96.764,11
43.467,-103.474,489
43.468,-96.816,50
43.468,-96.797,9
43.468,-96.696,6
43.469,-96.796,11
43.469,-96.781,7
43.469,-96.776,6
43.469,-96.764,6
43.469,-96.718,8
43.469,-96.717,28
43.47,-101.616,17
43.47,-96.786,29
43.47,-96.783,39
43.47,-96.78,29
43.47,-96.777,9
43.47,-96.759,28
43.47,-96.754,74
43.471,-97.421,8
43.471,-96.817,12
43.471,-96.796,16
43.471,-96.759,62
43.471,-96.757,6
43.471,-96.688,328
43.472,-101.616,8
43.472,-97.294,69
43.472,-96.741,117
43.472,-96.729,56
43.473,-101.614,11
43.473,-100.136,7
43.473,-96.796,19
43.474,-96.796,20
43.474,-96.739,24
43.474,-96.706,11
43.475,-96.796,6
43.476,-96.796,7
43.476,-96.78,10
43.476,-96.719,10
43.476,-96.705,1518
43.477,-103.338,7
43.477,-96.744,17
43.477,-96.727,7
43.478,-103.462,349
43.478,-96.796,10
43.478,-96.748,11
43.478,-96.744,7
43.479,-102.209,136
43.479,-96.796,15
43.479,-96.76,33
43.479,-96.739,41
43.479,-96.7,437
43.48,-102.209,63
43.48,-96.796,13
43.48,-96.738,16
43.481,-96.796,9
43.481,-96.738,15
43.481,-96.73,120
43.482,-96.796,8
43.483,-96.767,8
43.484,-96.781,58
43.484,-96.738,8
43.484,-96.725,72
43.484,-96.71,544
43.484,-96.709,8
43.485,-96.963,11
43.485,-96.767,6
43.485,-96.761,16
43.485,-96.76,179
43.485,-96.759,10
43.485,-96.746,13
43.486,-103.638,31
43.486,-96.924,12
43.486,-96.795,6
43.486,-96.78,86
43.486,-96.775,126
43.486,-96.769,57
43.486,-96.76,15
43.486,-96.759,13
43.486,-96.733,73
43.486,-96.724,6
43.487,-103.332,6
43.487,-96.794,9
43.487,-96.768,8
43.487,-96.763,18
43.487,-96.746,6
43.487,-96.738,9
43.487,-96.721,6
43.487,-96.709,182
43.487,-96.707,21
43.487,-96.677,12
43.488,-96.771,11
43.488,-96.758,9
43.488,-96.725,45
43.488,-96.717,6
43.488,-96.714,20
43.488,-96.705,13
43.489,-99.063,7
43.489,-97.997,7
43.489,-97.383,6
43.489,-96.794,11
43.489,-96.767,10
43.489,-96.765,20
43.489,-96.734,10
43.489,-96.731,6
43.489,-96.728,10
43.489,-96.721,14
43.489,-96.707,23
43.489,-96.705,11
43.489,-96.701,50
43.49,-96.824,196
43.49,-96.793,22
43.49,-96.781,22
43.49,-96.78,50
43.49,-96.771,16
43.49,-96.77,133
43.49,-96.769,20
43.49,-96.768,37
43.49,-96.767,6
43.49,-96.762,17
43.49,-96.752,25
43.49,-96.748,6
43.49,-96.745,7
43.49,-96.727,7
43.49,-96.721,52
43.49,-96.712,62
43.49,-96.711,26
43.49,-96.709,10
43.49,-96.708,7
43.49,-96.7,38
43.49,-96.695,26
43.49,-96.672,7
43.491,-97.1,153
43.491,-96.782,9
43.491,-96.781,51
43.491,-96.772,204
43.491,-96.768,8
43.491,-96.767,7
43.491,-96.691,32
43.492,-96.801,9
43.492,-96.796,265
43.492,-96.792,6
43.492,-96.75,10
43.492,-96.744,77
43.492,-96.727,15
43.492,-96.708,6
43.492,-96.702,21
43.492,-96.701,9
43.492,-96.697,50
43.492,-96.695,33
43.492,-96.672,8
43.493,-96.819,6
43.493,-96.779,13
43.493,-96.744,7
43.493,-96.689,10
43.493,-96.688,65
43.494,-101.156,45
43.494,-96.819,40
43.494,-96.698,10
43.495,-96.791,20
43.495,-96.777,16
43.495,-96.727,13
43.495,-96.69,136
43.495,-96.689,15
43.495,-96.688,16
43.496,-103.645,31
43.496,-96.799,20
43.496,-96.793,77
43.496,-96.792,8
43.496,-96.786,14
43.496,-96.783,71
43.496,-96.78,37
43.496,-96.779,8
43.496,-96.777,57
43.496,-96.776,35
43.496,-96.772,17
43.496,-96.771,11
43.496,-96.769,43
43.496,-96.761,8
43.496,-96.75,252
43.496,-96.747,19
43.496,-96.735,302
43.496,-96.685,13
43.496,-96.672,27
43.496,-96.662,9
43.497,-103.333,7
43.497,-99.435,6
43.497,-96.793,24
43.497,-96.792,11
43.497,-96.789,7
43.497,-96.785,15
43.497,-96.773,6
43.497,-96.771,14
43.497,-96.77,6
43.497,-96.699,12
43.498,-103.455,8
43.498,-98.849,7
43.498,-96.777,10
43.498,-96.771,22
43.498,-96.745,10
43.498,-96.718,14
43.498,-96.707,10
43.498,-96.688,18
43.498,-96.685,136
43.498,-96.68,14
43.499,-103.317,35
43.499,-97.397,25
43.499,-96.868,10
43.499,-96.85,81
43.499,-96.848,50
43.499,-96.821,12
43.499,-96.799,22
43.499,-96.793,6
43.499,-96.772,6
43.499,-96.732,15
43.499,-96.73,22
43.499,-96.718,445
43.499,-96.711,9
43.499,-96.68,12
43.5,-103.299,28
43.5,-98.31,7
43.5,-98.099,528
43.5,-96.829,81
43.5,-96.818,70
43.5,-96.799,20
43.5,-96.796,6
43.5,-96.792,27
43.5,-96.771,9
43.5,-96.77,6
43.5,-96.736,11
43.5,-96.73,8
43.5,-96.72,6
43.5,-96.708,8
43.5,-96.707,11
43.5,-96.7,81
43.5,-96.681,14
43.5,-96.503,205
43.501,-96.892,29
43.501,-96.824,32
43.501,-96.771,11
43.501,-96.767,7
43.501,-96.758,15
43.501,-96.695,14
43.501,-96.661,162
43.502,-96.826,11
43.502,-96.823,29
43.502,-96.819,22
43.502,-96.809,28
43.502,-96.803,39
43.502,-96.799,17
43.502,-96.777,13
43.502,-96.766,21
43.502,-96.76,13
43.502,-96.756,7
43.502,-96.75,80
43.502,-96.73,37
43.502,-96.676,101
43.502,-96.668,31
43.502,-96.662,124
43.502,-96.613,15
43.503,-96.825,33
43.503,-96.786,8
43.503,-96.782,8
43.503,-96.781,85
43.503,-96.765,85
43.503,-96.679,49
43.504,-98.316,43
43.504,-96.812,12
43.504,-96.797,16
43.504,-96.796,20
43.504,-96.793,12
43.504,-96.723,16
43.504,-96.721,14
43.504,-96.683,11
43.504,-96.681,33
43.504,-96.671,16
43.504,-96.663,25
43.505,-96.772,6
43.505,-96.771,12
43.505,-96.766,6
43.505,-96.762,145
43.505,-96.76,474
43.505,-96.737,9
43.505,-96.722,49
43.505,-96.721,43
43.505,-96.71,6
43.506,-103.329,8
43.506,-96.824,259
43.506,-96.793,16
43.506,-96.789,129
43.506,-96.786,11
43.506,-96.784,6
43.506,-96.783,6
43.506,-96.78,9
43.506,-96.767,53
43.506,-96.766,14
43.506,-96.763,21
43.506,-96.747,12
43.506,-96.743,9
43.506,-96.739,8
43.506,-96.736,9
43.506,-96.731,7
43.506,-96.721,128
43.506,-96.718,9
43.506,-96.701,234
43.506,-96.698,155
43.506,-96.695,13
43.506,-96.69,27
43.506,-96.688,13
43.506,-96.675,156
43.506,-96.658,13
43.507,-96.83,6
43.507,-96.814,6
43.507,-96.777,44
43.507,-96.771,9
43.507,-96.77,18
43.507,-96.723,23
43.507,-96.717,12
43.507,-96.648,7
43.508,-96.81,9
43.508,-96.783,6
43.508,-96.782,7
43.508,-96.781,38
43.508,-96.78,278
43.508,-96.778,25
43.508,-96.773,9
43.508,-96.77,6
43.508,-96.759,6
43.508,-96.751,22
43.508,-96.737,6
43.508,-96.731,11
43.508,-96.729,14
43.508,-96.695,89
43.508,-96.65,31
43.508,-96.635,10
43.509,-99.43,16
43.509,-97.48,81
43.509,-96.824,7
43.509,-96.821,44
43.509,-96.799,9
43.509,-96.793,7
43.509,-96.786,51
43.509,-96.783,73
43.509,-96.78,153
43.509,-96.773,6
43.509,-96.769,24
43.509,-96.754,77
43.509,-96.75,6
43.509,-96.738,8
43.509,-96.701,19
43.509,-96.667,11
43.509,-96.666,22
43.509,-96.661,6
43.509,-96.649,13
43.509,-96.64,122
43.509,-96.639,29
43.509,-96.635,120
43.509,-96.633,6
43.509,-96.627,9
43.51,-97.479,16
43.51,-96.781,12
43.51,-96.778,7
43.51,-96.777,16
43.51,-96.774,12
43.51,-96.773,14
43.51,-96.772,12
43.51,-96.771,8
43.51,-96.77,8
43.51,-96.769,30
43.51,-96.768,21
43.51,-96.753,7
43.51,-96.74,7
43.51,-96.731,7
43.51,-96.73,10
43.51,-96.64,25
43.51,-96.635,6
43.511,-96.777,28
43.511,-96.776,46
43.511,-96.775,30
43.511,-96.774,51
43.511,-96.773,28
43.511,-96.77,9
43.511,-96.769,53
43.511,-96.768,38
43.511,-96.751,25
43.511,-96.74,6
43.511,-96.739,28
43.511,-96.738,6
43.511,-96.731,9
43.511,-96.728,7
43.511,-96.668,29
43.512,-100.728,9
43.512,-98.394,13
43.512,-96.787,55
43.512,-96.782,155
43.512,-96.781,826
43.512,-96.78,24
43.512,-96.779,14
43.512,-96.777,33
43.512,-96.776,6
43.512,-96.774,21
43.512,-96.771,9
43.512,-96.77,20
43.512,-96.769,7
43.512,-96.768,31
43.512,-96.767,206
43.512,-96.752,19
43.512,-96.747,22
43.512,-96.741,12
43.512,-96.739,53
43.512,-96.738,39
43.512,-96.737,149
43.512,-96.731,7
43.512,-96.718,55
43.512,-96.714,46
43.512,-96.671,13
43.512,-96.668,21
43.512,-96.647,10
43.512,-96.639,95
43.512,-96.636,9
43.513,-96.801,18
43.513,-96.796,51
43.513,-96.783,22
43.513,-96.782,254
43.513,-96.781,83
43.513,-96.78,9
43.513,-96.779,11
43.513,-96.778,145
43.513,-96.777,15
